timestamp,user_id,action_category,action_type,duration_seconds
2024-01-13 21:34:08.882928,USR021,platform_exploration,view_features,61
2024-01-13 22:19:41.908351,USR090,platform_exploration,view_features,253
2024-01-13 23:00:45.745492,USR032,platform_exploration,view_features,195
2024-01-13 23:15:23.951828,USR055,platform_exploration,view_features,97
2024-01-13 23:44:35.645293,USR053,analytics,view_reports,204
2024-01-13 23:50:43.630647,USR053,platform_exploration,view_features,224
2024-01-14 01:24:02.781052,USR063,course_creation,create_course,336
2024-01-14 01:24:11.999246,USR090,analytics,view_reports,107
2024-01-14 02:18:38.232736,USR055,course_creation,create_course,217
2024-01-14 02:40:01.485048,USR081,course_creation,create_course,212
2024-01-14 03:46:13.282856,USR066,platform_exploration,view_features,183
2024-01-14 04:45:30.900449,USR021,platform_exploration,view_features,278
2024-01-14 05:28:47.299028,USR026,platform_exploration,view_features,274
2024-01-14 06:23:03.875556,USR081,platform_exploration,view_features,353
2024-01-14 06:25:27.724022,USR047,platform_exploration,view_features,285
2024-01-14 06:35:22.254130,USR047,platform_exploration,view_features,151
2024-01-14 06:56:53.127873,USR039,platform_exploration,view_features,216
2024-01-14 07:17:08.341547,USR073,user_management,invite_users,51
2024-01-14 07:43:31.758924,USR032,platform_exploration,view_features,168
2024-01-14 08:18:55.304482,USR047,platform_exploration,view_features,103
2024-01-14 09:01:40.159060,USR002,platform_exploration,view_features,358
2024-01-14 09:51:04.524340,USR055,platform_exploration,view_features,195
2024-01-14 10:07:32.811620,USR053,platform_exploration,view_features,439
2024-01-14 10:08:22.600870,USR002,platform_exploration,view_features,219
2024-01-14 10:09:24.940551,USR039,platform_exploration,view_features,255
2024-01-14 10:25:49.493851,USR047,platform_exploration,view_features,205
2024-01-14 10:34:11.462896,USR039,platform_exploration,view_features,290
2024-01-14 11:33:25.263344,USR026,platform_exploration,view_features,102
2024-01-14 11:44:20.910924,USR047,content_management,organize_content,277
2024-01-14 12:31:08.699218,USR053,analytics,configure_dashboard,213
2024-01-14 12:44:35.754573,USR090,user_management,create_group,276
2024-01-14 12:51:16.702949,USR039,platform_exploration,view_features,173
2024-01-14 12:54:52.573462,USR081,platform_exploration,view_features,421
2024-01-14 15:10:04.299764,USR053,support,view_help,276
2024-01-14 15:36:32.552834,USR002,platform_exploration,view_features,268
2024-01-14 16:02:39.879898,USR063,user_management,create_group,360
2024-01-14 16:05:59.242374,USR063,platform_exploration,view_features,226
2024-01-14 17:24:35.125844,USR053,integration,setup_integration,276
2024-01-14 18:59:34.034602,USR026,platform_exploration,view_features,186
2024-01-14 19:44:24.357173,USR081,analytics,view_reports,152
2024-01-14 21:42:23.158893,USR026,assessment,create_quiz,266
2024-01-14 21:47:39.026105,USR053,course_creation,edit_course,365
2024-01-14 22:43:11.395229,USR073,platform_exploration,view_features,266
2024-01-14 22:50:27.544436,USR090,platform_exploration,view_features,30
2024-01-14 23:35:00.040270,USR055,platform_exploration,view_features,244
2024-01-14 23:59:42.619685,USR073,platform_exploration,view_features,83
2024-01-15 00:47:33.576079,USR039,platform_exploration,view_features,188
2024-01-15 01:03:47.219670,USR039,course_creation,create_course,260
2024-01-15 02:02:46.855841,USR002,support,view_help,269
2024-01-15 03:16:08.599151,USR021,platform_exploration,view_features,35
2024-01-15 04:34:50.908762,USR002,platform_exploration,view_features,312
2024-01-15 05:52:57.812925,USR090,platform_exploration,view_docs,233
2024-01-15 06:44:42.985459,USR021,platform_exploration,view_features,170
2024-01-15 07:17:28.177942,USR066,platform_exploration,view_features,203
2024-01-15 07:52:22.236634,USR039,user_management,create_group,152
2024-01-15 08:15:15.422940,USR032,platform_exploration,view_features,264
2024-01-15 09:33:22.279503,USR081,platform_exploration,view_features,268
2024-01-15 09:46:10.469194,USR090,assessment,create_quiz,235
2024-01-15 10:20:36.709679,USR039,platform_exploration,view_features,240
2024-01-15 10:32:31.048385,USR039,platform_exploration,view_features,188
2024-01-15 10:39:55.832270,USR047,platform_exploration,view_features,218
2024-01-15 12:05:59.729532,USR047,integration,test_integration,245
2024-01-15 12:22:26.996245,USR026,platform_exploration,view_features,252
2024-01-15 13:05:11.057323,USR026,content_management,create_document,169
2024-01-15 13:29:43.350612,USR066,platform_exploration,view_features,30
2024-01-15 13:43:48.031415,USR026,platform_exploration,view_features,146
2024-01-15 14:12:52.044741,USR002,platform_exploration,view_features,332
2024-01-15 16:24:01.995274,USR032,platform_exploration,view_features,254
2024-01-15 16:54:07.974473,USR053,platform_exploration,view_pricing,329
2024-01-15 17:41:04.039785,USR066,platform_exploration,view_features,158
2024-01-15 18:11:39.489571,USR032,analytics,view_reports,211
2024-01-15 18:12:29.182863,USR032,platform_exploration,view_features,143
2024-01-15 18:16:32.309245,USR090,platform_exploration,view_features,238
2024-01-15 18:35:00.992204,USR063,platform_exploration,view_features,294
2024-01-15 18:35:18.550029,USR047,platform_exploration,view_features,242
2024-01-15 18:42:42.651073,USR081,platform_exploration,view_features,144
2024-01-15 19:00:47.984764,USR021,platform_exploration,view_features,178
2024-01-15 19:57:48.935627,USR090,platform_exploration,view_features,145
2024-01-15 21:14:19.837949,USR021,assessment,grade_submission,243
2024-01-15 21:49:53.918332,USR032,user_management,assign_roles,273
2024-01-15 22:21:15.852175,USR090,platform_exploration,view_features,180
2024-01-15 22:54:57.293696,USR032,platform_exploration,view_features,210
2024-01-16 00:44:01.250739,USR021,platform_exploration,view_features,170
2024-01-16 01:45:26.326924,USR039,user_management,invite_users,329
2024-01-16 02:01:10.557527,USR073,virtual_classroom,record_session,164
2024-01-16 04:00:59.126941,USR090,platform_exploration,view_features,171
2024-01-16 04:01:52.955210,USR055,platform_exploration,view_features,273
2024-01-16 04:20:45.904808,USR032,platform_exploration,view_features,178
2024-01-16 05:15:40.823602,USR090,platform_exploration,view_features,228
2024-01-16 05:39:07.593060,USR026,course_creation,edit_course,267
2024-01-16 05:39:47.962744,USR073,platform_exploration,view_features,147
2024-01-16 05:49:58.468137,USR002,platform_exploration,view_features,241
2024-01-16 06:25:33.137270,USR073,platform_exploration,view_features,231
2024-01-16 06:30:41.876319,USR081,platform_exploration,view_features,222
2024-01-16 07:26:05.831844,USR063,platform_exploration,view_features,179
2024-01-16 08:04:42.942498,USR073,platform_exploration,view_features,288
2024-01-16 08:19:44.517187,USR047,platform_exploration,view_features,105
2024-01-16 08:45:34.317077,USR053,virtual_classroom,record_session,268
2024-01-16 08:51:59.659818,USR002,platform_exploration,view_pricing,171
2024-01-16 09:05:01.822320,USR032,platform_exploration,view_features,192
2024-01-16 09:40:16.464014,USR053,assessment,grade_submission,246
2024-01-16 10:16:32.995284,USR039,platform_exploration,view_features,160
2024-01-16 11:32:12.677512,USR066,platform_exploration,view_features,351
2024-01-16 12:19:47.410307,USR039,user_management,create_group,129
2024-01-16 12:30:31.510637,USR032,virtual_classroom,host_meeting,78
2024-01-16 13:32:11.443170,USR066,platform_exploration,view_features,163
2024-01-16 13:43:33.665671,USR032,platform_exploration,view_features,240
2024-01-16 14:27:47.633209,USR066,platform_exploration,view_features,206
2024-01-16 15:01:52.542827,USR047,analytics,export_data,242
2024-01-16 15:19:40.256132,USR002,virtual_classroom,host_meeting,263
2024-01-16 15:54:10.606474,USR047,platform_exploration,view_features,228
2024-01-16 17:03:45.788804,USR039,platform_exploration,view_features,212
2024-01-16 18:15:24.855259,USR090,platform_exploration,view_features,288
2024-01-16 18:43:34.257835,USR090,integration,configure_api,289
2024-01-16 18:50:16.626844,USR073,platform_exploration,view_features,163
2024-01-16 18:50:39.080668,USR045,platform_exploration,view_features,164
2024-01-16 19:22:48.104821,USR073,platform_exploration,view_features,243
2024-01-16 21:39:16.649339,USR047,course_creation,publish_course,118
2024-01-16 21:45:49.642750,USR047,integration,configure_api,304
2024-01-16 22:10:38.284097,USR090,platform_exploration,view_features,238
2024-01-16 22:40:48.965362,USR055,platform_exploration,view_features,253
2024-01-16 22:42:33.137244,USR073,platform_exploration,view_features,185
2024-01-17 00:08:15.671322,USR073,platform_exploration,view_features,157
2024-01-17 00:57:48.465828,USR039,platform_exploration,view_features,227
2024-01-17 01:45:41.243629,USR045,platform_exploration,view_features,271
2024-01-17 02:45:24.353607,USR039,course_creation,publish_course,135
2024-01-17 03:55:10.146595,USR047,course_creation,publish_course,236
2024-01-17 04:38:13.587604,USR021,platform_exploration,view_features,253
2024-01-17 05:29:06.832509,USR036,platform_exploration,view_features,121
2024-01-17 05:47:32.399803,USR002,platform_exploration,view_features,339
2024-01-17 06:16:02.625008,USR090,analytics,export_data,178
2024-01-17 07:06:11.206448,USR073,platform_exploration,view_features,316
2024-01-17 07:22:19.510273,USR081,platform_exploration,view_features,114
2024-01-17 08:01:18.382838,USR081,platform_exploration,view_features,329
2024-01-17 08:28:54.297106,USR056,course_creation,edit_course,268
2024-01-17 08:45:16.782734,USR073,platform_exploration,view_features,233
2024-01-17 09:05:55.426102,USR056,platform_exploration,view_features,246
2024-01-17 09:20:59.788733,USR055,platform_exploration,view_features,116
2024-01-17 09:56:09.989285,USR056,platform_exploration,view_features,310
2024-01-17 10:40:36.407183,USR002,platform_exploration,view_features,217
2024-01-17 12:09:56.602340,USR090,platform_exploration,view_features,103
2024-01-17 14:08:03.825561,USR047,platform_exploration,view_features,293
2024-01-17 15:02:31.962455,USR090,platform_exploration,view_features,118
2024-01-17 15:24:02.938113,USR021,platform_exploration,view_features,225
2024-01-17 15:44:45.201548,USR002,platform_exploration,view_features,264
2024-01-17 16:51:46.897283,USR053,user_management,create_group,293
2024-01-17 16:53:11.094334,USR056,content_management,create_document,213
2024-01-17 17:42:26.478579,USR032,platform_exploration,view_features,347
2024-01-17 18:32:22.041049,USR036,platform_exploration,view_features,263
2024-01-17 18:49:40.048972,USR053,platform_exploration,view_features,148
2024-01-17 19:07:30.792825,USR081,platform_exploration,view_features,379
2024-01-17 19:08:41.945706,USR090,platform_exploration,view_features,142
2024-01-17 19:24:39.804454,USR045,platform_exploration,view_features,144
2024-01-17 19:32:33.001312,USR066,integration,setup_integration,231
2024-01-17 21:36:32.584193,USR055,platform_exploration,view_features,184
2024-01-17 22:22:10.735418,USR047,integration,test_integration,64
2024-01-18 00:09:40.516521,USR063,platform_exploration,view_features,89
2024-01-18 00:11:00.909057,USR032,platform_exploration,view_features,258
2024-01-18 01:21:38.600105,USR047,platform_exploration,view_pricing,290
2024-01-18 01:22:31.204200,USR055,integration,test_integration,167
2024-01-18 01:30:16.871445,USR036,platform_exploration,view_features,217
2024-01-18 04:01:55.713524,USR032,integration,setup_integration,223
2024-01-18 04:32:47.530886,USR081,platform_exploration,view_features,185
2024-01-18 06:07:09.654060,USR053,platform_exploration,view_features,116
2024-01-18 07:22:50.777943,USR066,course_creation,edit_course,146
2024-01-18 09:00:39.077803,USR039,platform_exploration,view_features,196
2024-01-18 09:38:21.711132,USR039,assessment,grade_submission,196
2024-01-18 10:14:33.633235,USR056,platform_exploration,view_features,177
2024-01-18 10:59:55.382044,USR090,platform_exploration,view_features,180
2024-01-18 12:56:38.064391,USR012,platform_exploration,view_features,325
2024-01-18 13:54:37.408671,USR090,platform_exploration,view_features,119
2024-01-18 14:34:58.509344,USR021,user_management,invite_users,287
2024-01-18 15:37:51.772818,USR055,platform_exploration,view_features,131
2024-01-18 17:19:19.965236,USR045,platform_exploration,view_features,69
2024-01-18 17:56:17.511247,USR066,platform_exploration,view_docs,239
2024-01-18 18:50:03.012198,USR090,platform_exploration,view_features,216
2024-01-18 18:55:08.502452,USR055,platform_exploration,view_features,236
2024-01-18 19:18:33.468546,USR032,platform_exploration,view_features,243
2024-01-18 20:03:18.460192,USR055,platform_exploration,view_features,183
2024-01-18 21:03:18.524744,USR032,assessment,create_assignment,162
2024-01-18 21:36:36.778867,USR089,platform_exploration,view_features,253
2024-01-18 21:40:43.579504,USR012,assessment,create_assignment,117
2024-01-18 22:17:32.579196,USR032,user_management,assign_roles,210
2024-01-18 22:19:53.564498,USR047,platform_exploration,view_features,265
2024-01-18 22:34:15.335120,USR089,platform_exploration,view_features,174
2024-01-19 00:00:09.454383,USR036,platform_exploration,view_features,288
2024-01-19 00:07:11.251368,USR090,platform_exploration,view_features,198
2024-01-19 00:15:51.748358,USR032,platform_exploration,view_features,279
2024-01-19 00:50:32.964836,USR066,platform_exploration,view_features,314
2024-01-19 01:33:02.329773,USR090,virtual_classroom,host_meeting,274
2024-01-19 02:15:01.019720,USR012,platform_exploration,view_features,212
2024-01-19 02:40:39.369467,USR002,platform_exploration,view_features,124
2024-01-19 03:26:07.339567,USR089,platform_exploration,view_features,144
2024-01-19 03:45:36.274691,USR012,virtual_classroom,record_session,289
2024-01-19 03:46:03.736763,USR090,platform_exploration,view_features,293
2024-01-19 04:09:31.624457,USR056,platform_exploration,view_features,234
2024-01-19 04:43:38.825554,USR066,platform_exploration,view_features,225
2024-01-19 05:04:48.768701,USR066,platform_exploration,view_features,216
2024-01-19 05:15:11.584798,USR021,platform_exploration,view_features,245
2024-01-19 05:21:02.285320,USR056,platform_exploration,view_features,300
2024-01-19 05:29:47.179099,USR090,platform_exploration,view_features,193
2024-01-19 05:44:57.041830,USR073,support,contact_sales,209
2024-01-19 06:26:22.466034,USR021,platform_exploration,view_features,122
2024-01-19 06:54:32.565519,USR090,platform_exploration,view_features,233
2024-01-19 07:08:49.321689,USR073,user_management,create_group,223
2024-01-19 09:06:15.201021,USR089,platform_exploration,view_features,254
2024-01-19 10:05:26.422892,USR089,platform_exploration,view_features,295
2024-01-19 10:41:40.513534,USR066,course_creation,create_course,103
2024-01-19 11:11:55.849803,USR039,platform_exploration,view_features,351
2024-01-19 11:27:14.850617,USR039,content_management,upload_video,210
2024-01-19 11:36:42.793543,USR073,platform_exploration,view_features,360
2024-01-19 11:44:29.428051,USR053,platform_exploration,view_features,243
2024-01-19 13:30:12.036107,USR053,platform_exploration,view_features,317
2024-01-19 13:59:22.851456,USR081,platform_exploration,view_features,182
2024-01-19 14:25:15.700084,USR065,platform_exploration,view_features,180
2024-01-19 14:32:39.819978,USR063,platform_exploration,view_features,259
2024-01-19 14:35:29.901153,USR065,platform_exploration,view_features,458
2024-01-19 14:35:51.310673,USR090,platform_exploration,view_features,195
2024-01-19 15:32:49.849551,USR065,platform_exploration,view_features,232
2024-01-19 15:48:04.494229,USR065,platform_exploration,view_features,263
2024-01-19 16:30:19.809048,USR021,platform_exploration,view_features,123
2024-01-19 16:41:25.020526,USR066,content_management,create_document,340
2024-01-19 16:46:04.854404,USR089,platform_exploration,view_features,210
2024-01-19 16:49:35.163564,USR047,platform_exploration,view_features,280
2024-01-19 17:25:00.936239,USR047,platform_exploration,view_features,148
2024-01-19 17:36:18.571695,USR090,platform_exploration,view_features,250
2024-01-19 18:32:49.925085,USR032,platform_exploration,view_features,236
2024-01-19 18:40:37.397164,USR032,analytics,configure_dashboard,421
2024-01-19 21:20:49.609232,USR089,platform_exploration,view_features,108
2024-01-19 22:26:14.215716,USR090,platform_exploration,view_features,234
2024-01-19 22:58:16.510681,USR036,platform_exploration,view_features,121
2024-01-19 23:39:53.997205,USR090,platform_exploration,view_features,217
2024-01-19 23:55:51.827178,USR056,platform_exploration,view_features,416
2024-01-20 01:01:03.594611,USR090,virtual_classroom,host_meeting,220
2024-01-20 01:42:48.832164,USR065,support,contact_sales,333
2024-01-20 01:56:37.275802,USR036,platform_exploration,view_features,224
2024-01-20 02:27:14.153152,USR090,platform_exploration,view_features,185
2024-01-20 02:40:40.423816,USR026,platform_exploration,view_features,327
2024-01-20 02:43:13.113317,USR089,platform_exploration,view_features,302
2024-01-20 04:05:12.665372,USR047,platform_exploration,view_features,276
2024-01-20 04:08:09.391969,USR065,course_creation,edit_course,485
2024-01-20 04:45:21.500803,USR045,platform_exploration,view_features,227
2024-01-20 04:53:45.704858,USR012,platform_exploration,view_features,131
2024-01-20 06:19:05.901322,USR055,platform_exploration,view_features,136
2024-01-20 06:29:22.314925,USR056,platform_exploration,view_features,106
2024-01-20 07:09:56.461458,USR090,platform_exploration,view_features,204
2024-01-20 07:27:53.103264,USR036,platform_exploration,view_features,291
2024-01-20 07:28:21.179077,USR021,platform_exploration,view_features,159
2024-01-20 07:33:10.483227,USR066,platform_exploration,view_features,254
2024-01-20 08:04:31.961307,USR047,platform_exploration,view_features,337
2024-01-20 08:47:33.208750,USR032,platform_exploration,view_features,253
2024-01-20 08:52:14.988219,USR045,platform_exploration,view_features,189
2024-01-20 10:23:36.058446,USR047,platform_exploration,view_features,143
2024-01-20 11:18:30.435608,USR089,platform_exploration,view_features,218
2024-01-20 15:39:51.553400,USR012,platform_exploration,view_features,236
2024-01-20 16:22:55.569105,USR026,platform_exploration,view_features,139
2024-01-20 16:44:10.117590,USR045,platform_exploration,view_features,317
2024-01-20 17:08:41.726162,USR045,platform_exploration,view_features,151
2024-01-20 17:57:59.107389,USR065,platform_exploration,view_features,31
2024-01-20 18:07:08.840432,USR021,platform_exploration,view_features,138
2024-01-20 18:30:08.135513,USR081,platform_exploration,view_features,266
2024-01-20 18:45:59.248510,USR090,virtual_classroom,record_session,229
2024-01-20 21:02:10.915405,USR032,platform_exploration,view_features,235
2024-01-20 21:07:53.206037,USR047,platform_exploration,view_features,208
2024-01-20 21:34:51.188157,USR032,platform_exploration,view_features,271
2024-01-20 21:43:31.514423,USR056,platform_exploration,view_features,464
2024-01-20 21:50:54.833189,USR053,platform_exploration,view_features,197
2024-01-20 22:00:43.294604,USR056,platform_exploration,view_features,194
2024-01-20 22:19:05.692185,USR047,assessment,grade_submission,243
2024-01-20 22:49:58.363418,USR065,platform_exploration,view_features,246
2024-01-20 22:59:52.693233,USR032,platform_exploration,view_features,180
2024-01-21 00:52:37.815392,USR012,platform_exploration,view_features,69
2024-01-21 01:10:53.359015,USR081,platform_exploration,view_features,98
2024-01-21 01:45:14.722298,USR032,platform_exploration,view_features,237
